level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,kezesseg_instr.started,kezesseg_instr.stopped,kezesseg_resp.keys,kezesseg_resp.rt,kezesseg_resp.started,kezesseg_resp.stopped,lvl_instr.started,lvl_instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim_frakt.started,pract_stim_frakt.stopped,pract_resp.keys,pract_resp.rt,pract_resp.started,pract_resp.stopped,ISI.started,ISI.stopped,feladat_blokk,Fraktál,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,stim_frakt.started,stim_frakt.stopped,key_resp.keys,key_resp.started,key_resp.stopped,trial_ISI.started,trial_ISI.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text.started,text.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,Azonosító,Életkor (év),Nem,Domináns kéz,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,S,['u'],[0.02225060000000667],u,0.02225060000000667,hit,1,,,,,,,,,,,,,146.8492296,None,['u'],146.8492296,None,0.01161352999997689,0.3116135299999769,[0.02225060000000667],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,Q,['u'],[0.015687000000013995],u,0.015687000000013995,false alarm,0,,,,,,,,,,,,,147.21587060000002,None,['u'],147.21587060000002,None,0.010933929999964676,0.31093392999996466,[0.015687000000013995],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,P,['u'],[0.03360520000001088],u,0.03360520000001088,false alarm,0,,,,,,,,,,,,,147.56593270000002,None,['u'],147.56593270000002,None,0.011073730000020987,0.311073730000021,[0.03360520000001088],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,J,['u'],[0.05896439999997938],u,0.05896439999997938,false alarm,0,,,,,,,,,,,,,147.9325703,None,['u'],147.9325703,None,0.01095122999998921,0.3109512299999892,[0.05896439999997938],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,J,['u'],[0.051022699999975885],u,0.051022699999975885,hit,1,,,,,,,,,,,,,148.33250650000002,None,['u'],148.33250650000002,None,0.011513530000001992,0.311513530000002,[0.051022699999975885],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,S,['u'],[0.16363440000003493],u,0.16363440000003493,false alarm,0,,,,,,,,,,,,,148.71591520000004,None,['u'],148.71591520000004,None,0.011602830000015274,0.31160283000001526,[0.16363440000003493],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,L,['u'],[0.06367440000002489],u,0.06367440000002489,false alarm,0,,,,,,,,,,,,,149.215845,None,['u'],149.215845,None,0.011010629999987032,0.311010629999987,[0.06367440000002489],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,Q,['u'],[0.015478700000016943],u,0.015478700000016943,false alarm,0,,,,,,,,,,,,,149.61598230000004,None,['u'],149.61598230000004,None,0.010927429999981086,0.3109274299999811,[0.015478700000016943],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,S,['u'],[0.04154729999999063],u,0.04154729999999063,false alarm,0,,,,,,,,,,,,,149.96598420000004,None,['u'],149.96598420000004,None,0.011699229999976524,0.3116992299999765,[0.04154729999999063],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,P,['u'],[0.03425190000001521],u,0.03425190000001521,false alarm,0,,,,,,,,,,,,,150.34932560000004,None,['u'],150.34932560000004,None,0.011566630000004352,0.31156663000000434,[0.03425190000001521],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,H,['u'],[0.011600200000032146],u,0.011600200000032146,false alarm,0,,,,,,,,,,,,,150.71592580000004,None,['u'],150.71592580000004,None,0.011455430000012257,0.31145543000001225,[0.011600200000032146],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,H,['u'],[0.005578200000002198],u,0.005578200000002198,hit,1,,,,,,,,,,,,,151.06601790000002,None,['u'],151.06601790000002,None,0.011298329999988255,0.31129832999998824,[0.005578200000002198],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,D,['u'],[0.007469000000014603],u,0.007469000000014603,false alarm,0,,,,,,,,,,,,,151.41605020000003,None,['u'],151.41605020000003,None,0.011358729999983552,0.31135872999998354,[0.007469000000014603],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,D,['u'],[0.017549199999962184],u,0.017549199999962184,hit,1,,,,,,,,,,,,,151.766005,None,['u'],151.766005,None,0.010891529999980776,0.31089152999998076,[0.017549199999962184],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,J,['u'],[0.17146760000002814],u,0.17146760000002814,false alarm,0,,,,,,,,,,,,,152.11602280000005,None,['u'],152.11602280000005,None,0.011078029999964656,0.31107802999996464,[0.17146760000002814],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,H,['u'],[0.16688279999999622],u,0.16688279999999622,false alarm,0,,,,,,,,,,,,,152.6327205,None,['u'],152.6327205,None,0.01172673000002078,0.31172673000002077,[0.16688279999999622],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk1,H,['u'],[0.03501360000001341],u,0.03501360000001341,hit,1,,,,,,,,,,,,,153.1326697,None,['u'],153.1326697,None,0.010913730000027044,0.31091373000002703,[0.03501360000001341],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.1993941,None,['space'],[0.6480940999999802],153.1993941,None,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,"['space', 'u']","[0.6653719000000251, 1.0094323999999801]",u,1.0094323999999801,false alarm,0,,,,,,,,,,,,,154.1660779,None,"['space', 'u']",154.1660779,None,0.010965029999965736,0.3109650299999657,"[0.6653719000000251, 1.0094323999999801]",,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,['u'],[0.15493530000003375],u,0.15493530000003375,false alarm,0,,,,,,,,,,,,,155.51654030000003,None,['u'],155.51654030000003,None,0.01081723000004331,0.3108172300000433,[0.15493530000003375],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,['u'],[0.16742599999997765],u,0.16742599999997765,hit,1,,,,,,,,,,,,,156.0161539,None,['u'],156.0161539,None,0.011178529999995135,0.3111785299999951,[0.16742599999997765],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.17146320000000514],u,0.17146320000000514,false alarm,0,,,,,,,,,,,,,156.5161701,None,['u'],156.5161701,None,0.011516529999994418,0.3115165299999944,[0.17146320000000514],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,S,['u'],[0.022564999999985957],u,0.022564999999985957,false alarm,0,,,,,,,,,,,,,157.03282610000002,None,['u'],157.03282610000002,None,0.011018929999920601,0.3110189299999206,[0.022564999999985957],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,['u'],[0.17599269999999478],u,0.17599269999999478,false alarm,0,,,,,,,,,,,,,157.39955640000005,None,['u'],157.39955640000005,None,0.011432130000002871,0.31143213000000286,[0.17599269999999478],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,J,['u'],[0.04351619999999912],u,0.04351619999999912,false alarm,0,,,,,,,,,,,,,157.9161603,None,['u'],157.9161603,None,0.011412629999938417,0.3114126299999384,[0.04351619999999912],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,J,['u'],[0.02825009999997974],u,0.02825009999997974,hit,1,,,,,,,,,,,,,158.29954320000002,None,['u'],158.29954320000002,None,0.011377229999993688,0.3113772299999937,[0.02825009999997974],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.05334499999997888],u,0.05334499999997888,false alarm,0,,,,,,,,,,,,,158.6661952,None,['u'],158.6661952,None,0.011157029999992574,0.31115702999999256,[0.05334499999997888],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Z,['u'],[0.029252700000029108],u,0.029252700000029108,false alarm,0,,,,,,,,,,,,,159.0662557,None,['u'],159.0662557,None,0.01132923000000119,0.3113292300000012,[0.029252700000029108],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,D,['u'],[0.0467054999999732],u,0.0467054999999732,false alarm,0,,,,,,,,,,,,,159.432862,None,['u'],159.432862,None,0.011090530000046783,0.31109053000004677,[0.0467054999999732],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,159.81622180000005,161.61619280000002,None,159.81622180000005,None,0.011541630000010628,0.3115416300000106,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,['u'],[2.1191981000000055],u,2.1191981000000055,hit,1,,,,,,,,,,,,,163.41630660000004,165.2163911,['u'],163.41630660000004,163.11627330000005,0.013315830000010465,0.31331583000001045,[2.1191981000000055],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,"['space', 'u']","[0.15649659999996857, 0.25249619999999595]",u,0.25249619999999595,false alarm,0,,,,,,,,,,,,,165.88304550000004,None,"['space', 'u']",165.88304550000004,None,0.01091503000003513,0.3109150300000351,"[0.15649659999996857, 0.25249619999999595]",,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Q,['u'],[0.02059350000001814],u,0.02059350000001814,false alarm,0,,,,,,,,,,,,,166.48299960000003,None,['u'],166.48299960000003,None,0.01160213000002841,0.3116021300000284,[0.02059350000001814],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,P,['u'],[0.16581250000001546],u,0.16581250000001546,false alarm,0,,,,,,,,,,,,,166.8497062,None,['u'],166.8497062,None,0.011253430000010667,0.31125343000001066,[0.16581250000001546],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.1777925999999752],u,0.1777925999999752,false alarm,0,,,,,,,,,,,,,167.34974780000005,None,['u'],167.34974780000005,None,0.01114282999998295,0.31114282999998294,[0.1777925999999752],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.021018299999980172],u,0.021018299999980172,false alarm,0,,,,,,,,,,,,,167.86646970000004,None,['u'],167.86646970000004,None,0.01151713000001564,0.31151713000001563,[0.021018299999980172],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,P,['u'],[0.03047639999999774],u,0.03047639999999774,false alarm,0,,,,,,,,,,,,,168.23309,None,['u'],168.23309,None,0.011155830000063816,0.3111558300000638,[0.03047639999999774],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,P,['u'],[0.023901599999987866],u,0.023901599999987866,hit,1,,,,,,,,,,,,,168.59970460000005,None,['u'],168.59970460000005,None,0.011686829999973725,0.3116868299999737,[0.023901599999987866],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.1769518999999491],u,0.1769518999999491,false alarm,0,,,,,,,,,,,,,168.96647000000002,None,['u'],168.96647000000002,None,0.011119729999961692,0.3111197299999617,[0.1769518999999491],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,H,['u'],[0.03647060000002966],u,0.03647060000002966,false alarm,0,,,,,,,,,,,,,169.483136,None,['u'],169.483136,None,0.011073930000065957,0.31107393000006595,[0.03647060000002966],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,S,['u'],[0.02113170000006903],u,0.02113170000006903,false alarm,0,,,,,,,,,,,,,169.8664706,None,['u'],169.8664706,None,0.011613230000079966,0.31161323000007995,[0.02113170000006903],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,D,['u'],[0.030350600000019767],u,0.030350600000019767,false alarm,0,,,,,,,,,,,,,170.23313539999998,None,['u'],170.23313539999998,None,0.01121542999999292,0.3112154299999929,[0.030350600000019767],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,D,['u'],[0.015701400000011745],u,0.015701400000011745,hit,1,,,,,,,,,,,,,170.599852,None,['u'],170.599852,None,0.01087543000005553,0.3108754300000555,[0.015701400000011745],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,H,['u'],[0.009748500000000604],u,0.009748500000000604,false alarm,0,,,,,,,,,,,,,170.94980760000004,None,['u'],170.94980760000004,None,0.011868530000015198,0.3118685300000152,[0.009748500000000604],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.02772560000005342],u,0.02772560000005342,false alarm,0,,,,,,,,,,,,,171.2998455,None,['u'],171.2998455,None,0.01075543000001744,0.31075543000001743,[0.02772560000005342],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Y,['u'],[0.029026199999975688],u,0.029026199999975688,false alarm,0,,,,,,,,,,,,,171.66653380000008,None,['u'],171.66653380000008,None,0.011368030000085128,0.3113680300000851,[0.029026199999975688],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Q,['u'],[0.030365900000106194],u,0.030365900000106194,false alarm,0,,,,,,,,,,,,,172.03314849999998,None,['u'],172.03314849999998,None,0.010793229999990217,0.3107932299999902,[0.030365900000106194],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.047597500000051696],u,0.047597500000051696,false alarm,0,,,,,,,,,,,,,172.39985059999998,None,['u'],172.39985059999998,None,0.011100729999952819,0.3111007299999528,[0.047597500000051696],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,P,['u'],[0.04034680000006574],u,0.04034680000006574,false alarm,0,,,,,,,,,,,,,172.78322940000004,None,['u'],172.78322940000004,None,0.010603029999970204,0.3106030299999702,[0.04034680000006574],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,H,['u'],[0.05697989999998754],u,0.05697989999998754,false alarm,0,,,,,,,,,,,,,173.1666108,None,['u'],173.1666108,None,0.011293730000033975,0.31129373000003396,[0.05697989999998754],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,J,['u'],[0.0650037999999995],u,0.0650037999999995,false alarm,0,,,,,,,,,,,,,173.56659940000003,None,['u'],173.56659940000003,None,0.011575929999935397,0.3115759299999354,[0.0650037999999995],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.041027499999927386],u,0.041027499999927386,false alarm,0,,,,,,,,,,,,,173.96652870000008,None,['u'],173.96652870000008,None,0.011677829999939604,0.3116778299999396,[0.041027499999927386],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Z,['u'],[0.03387400000008256],u,0.03387400000008256,false alarm,0,,,,,,,,,,,,,174.34985480000006,None,['u'],174.34985480000006,None,0.011010229999897092,0.3110102299998971,[0.03387400000008256],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.05100700000002689],u,0.05100700000002689,false alarm,0,,,,,,,,,,,,,174.7165809,None,['u'],174.7165809,None,0.011145129999931669,0.31114512999993166,[0.05100700000002689],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
